aaa,ala,departamento,provincia,key,usuario,fecha,tipodeuso,clasedefuente,clasedederecho,tipodefuente,nombredefuente,volumen,resolucion,linkpdf,coordenadas,region
Mantaro,Pasco,Pasco,Pasco,PASCOPAUCARTAMBO,EMPRESA MINERA DEL CENTRO DEL PERU (CENTROMIN PERU S.A.),14/12/1994,Energético,Superficial,Licencia,Laguna,HUAÑIN (VICTORIA I),0,0017-1994 SRP-DSRA-P/AAP-ATDR-P,http://file2.ana.gob.pe/dir_rada/50/50-RA-0017-1994-02.pdf,,Sierra
Mantaro,Pasco,Pasco,Pasco,PASCOPAUCARTAMBO,EMPRESA MINERA DEL CENTRO DEL PERU (CENTROMIN PERU S.A.),14/12/1994,Energético,Superficial,Licencia,Laguna,HUAÑIN (VICTORIA I),0,0017-1994 SRP-DSRA-P/AAP-ATDR-P,http://file2.ana.gob.pe/dir_rada/50/50-RA-0017-1994-02.pdf,,Sierra
